id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_3391,account.move.line,VEJ303900909,,
aml_cicsa_3392,account.move.line,VEJ303900909,,
aml_cicsa_3393,account.move.line,VEJ303900909,,
aml_cicsa_3394,account.move.line,VEJ303900909,,
aml_cicsa_3395,account.move.line,VEJ303900909,,
aml_cicsa_3396,account.move.line,VEJ303900909,,
aml_cicsa_3397,account.move.line,VEJ303900909,,
aml_cicsa_3398,account.move.line,VEJ303900909,,
aml_cicsa_3399,account.move.line,VEJ303900909,,
aml_cicsa_3400,account.move.line,VEJ303900909,,
aml_cicsa_3401,account.move.line,VEJ303900909,,
aml_cicsa_3402,account.move.line,VEJ303900909,,
aml_cicsa_3403,account.move.line,VEJ303900909,,
aml_cicsa_3404,account.move.line,VEJ303900909,,
aml_cicsa_3405,account.move.line,VEJ303900909,,
aml_cicsa_3406,account.move.line,VEJ303900909,,
aml_cicsa_3407,account.move.line,VEJ303900909,,
aml_cicsa_3408,account.move.line,VEJ303900909,,
aml_cicsa_3409,account.move.line,VEJ303900909,,
aml_cicsa_3410,account.move.line,VEJ303900909,,
aml_cicsa_3411,account.move.line,VEJ303900909,,
aml_cicsa_3412,account.move.line,VEJ303900909,,
aml_cicsa_3413,account.move.line,VEJ303900909,,
aml_cicsa_3414,account.move.line,VEJ303900909,,
aml_cicsa_3415,account.move.line,VEJ303900909,,
aml_cicsa_3416,account.move.line,VEJ303900909,,
aml_cicsa_3417,account.move.line,VEJ303900909,,
aml_cicsa_3418,account.move.line,VEJ303900909,,
aml_cicsa_3419,account.move.line,VEJ303900909,,
aml_cicsa_3420,account.move.line,VEJ303900909,,
aml_cicsa_3421,account.move.line,VEJ400406811,,
aml_cicsa_3422,account.move.line,VEJ400406811,,
aml_cicsa_3423,account.move.line,VEJ400406811,,
aml_cicsa_3424,account.move.line,VEJ400406811,,
aml_cicsa_3425,account.move.line,VEJ400406811,,
aml_cicsa_3426,account.move.line,VEJ302287448,,
aml_cicsa_3427,account.move.line,VEJ302287448,,
aml_cicsa_3428,account.move.line,VEV146153824,,
aml_cicsa_3429,account.move.line,VEV146153824,,
aml_cicsa_3430,account.move.line,VEV146153824,,
aml_cicsa_3431,account.move.line,VEJ085065903,,
aml_cicsa_3432,account.move.line,VEJ085065903,,
aml_cicsa_3433,account.move.line,VEJ085065903,,
aml_cicsa_3434,account.move.line,VEJ085065903,,
aml_cicsa_3435,account.move.line,VEJ085065903,,
aml_cicsa_3436,account.move.line,VEJ085065903,,
aml_cicsa_3437,account.move.line,VEJ085065903,,
aml_cicsa_3438,account.move.line,VEJ085065903,,
aml_cicsa_3439,account.move.line,VEJ085065903,,
aml_cicsa_3440,account.move.line,VEJ085065903,,
aml_cicsa_3441,account.move.line,VEJ085065903,,
aml_cicsa_3442,account.move.line,VEJ085065903,,
aml_cicsa_3443,account.move.line,VEJ085065903,,
aml_cicsa_3444,account.move.line,VEJ085065903,,
aml_cicsa_3445,account.move.line,VEJ085065903,,
aml_cicsa_3446,account.move.line,VEJ085065903,,
aml_cicsa_3447,account.move.line,VEJ085065903,,
aml_cicsa_3448,account.move.line,VEJ085065903,,
aml_cicsa_3449,account.move.line,VEJ085065903,,
aml_cicsa_3450,account.move.line,VEJ085065903,,
aml_cicsa_3451,account.move.line,VEJ085065903,,
aml_cicsa_3452,account.move.line,VEJ085065903,,
aml_cicsa_3453,account.move.line,VEJ085065903,,
aml_cicsa_3454,account.move.line,VEJ085065903,,
aml_cicsa_3455,account.move.line,VEJ085065903,,
aml_cicsa_3456,account.move.line,VEJ085065903,5479505.57,base.USD
aml_cicsa_3457,account.move.line,VEJ085065903,-5479505.57,base.USD
aml_cicsa_3458,account.move.line,VEJ085065903,,
aml_cicsa_3459,account.move.line,VEJ085065903,,
aml_cicsa_3460,account.move.line,VEJ085065903,,
aml_cicsa_3461,account.move.line,VEJ085065903,,
aml_cicsa_3462,account.move.line,VEJ085065903,,
aml_cicsa_3463,account.move.line,VEJ085065903,,
aml_cicsa_3464,account.move.line,VEJ085065903,,
aml_cicsa_3465,account.move.line,VEJ085065903,,
aml_cicsa_3466,account.move.line,VEJ085065903,,
aml_cicsa_3467,account.move.line,VEJ085065903,,
aml_cicsa_3468,account.move.line,VEJ085065903,,
aml_cicsa_3469,account.move.line,VEJ085065903,,
aml_cicsa_3470,account.move.line,VEJ085065903,,
aml_cicsa_3471,account.move.line,VEJ085065903,,
aml_cicsa_3472,account.move.line,VEJ085065903,,
aml_cicsa_3473,account.move.line,VEJ085065903,,
aml_cicsa_3474,account.move.line,VEJ085065903,,
aml_cicsa_3475,account.move.line,VEJ085065903,,
aml_cicsa_3476,account.move.line,VEJ085065903,,
aml_cicsa_3477,account.move.line,VEJ085065903,,
aml_cicsa_3478,account.move.line,VEJ085065903,,
aml_cicsa_3479,account.move.line,VEJ085065903,,
aml_cicsa_3480,account.move.line,VEJ085065903,,
aml_cicsa_3481,account.move.line,VEJ085065903,,
aml_cicsa_3482,account.move.line,VEJ085065903,,
aml_cicsa_3483,account.move.line,VEJ085065903,,
aml_cicsa_3484,account.move.line,VEJ085065903,,
aml_cicsa_3485,account.move.line,VEJ085065903,,
aml_cicsa_3486,account.move.line,VEJ085065903,,
aml_cicsa_3487,account.move.line,VEJ085065903,,
aml_cicsa_3488,account.move.line,VEJ085065903,,
aml_cicsa_3489,account.move.line,VEJ085065903,,
aml_cicsa_3490,account.move.line,VEJ085065903,,
aml_cicsa_3491,account.move.line,VEJ085065903,,
aml_cicsa_3492,account.move.line,VEJ085065903,,
aml_cicsa_3493,account.move.line,VEJ085065903,,
aml_cicsa_3494,account.move.line,VEJ085065903,,
aml_cicsa_3495,account.move.line,VEJ085065903,,
aml_cicsa_3496,account.move.line,VEJ085065903,,
aml_cicsa_3497,account.move.line,VEJ085065903,,
aml_cicsa_3498,account.move.line,VEJ315253321,91868.52,base.USD
aml_cicsa_3499,account.move.line,VEJ315253321,91868.52,base.USD
aml_cicsa_3500,account.move.line,VEJ315253321,91868.52,base.USD
aml_cicsa_3501,account.move.line,VEJ315253321,5.19,base.USD
aml_cicsa_3502,account.move.line,VEJ315253321,-275610.75,base.USD
aml_cicsa_3503,account.move.line,VEJ001612165,,
aml_cicsa_3504,account.move.line,VEJ001612165,,
aml_cicsa_3505,account.move.line,VEJ001612165,,
aml_cicsa_3506,account.move.line,VEJ001612165,,
aml_cicsa_3507,account.move.line,VEJ310308292,,
aml_cicsa_3508,account.move.line,VEJ310308292,,
aml_cicsa_3509,account.move.line,VEJ310308292,,
aml_cicsa_3510,account.move.line,VEJ310308292,,
aml_cicsa_3511,account.move.line,VEJ315297876,,
aml_cicsa_3512,account.move.line,VEJ315297876,,
aml_cicsa_3513,account.move.line,VEJ315297876,,
aml_cicsa_3514,account.move.line,VEJ315297876,,
aml_cicsa_3515,account.move.line,VEJ315297876,,
aml_cicsa_3516,account.move.line,VEJ315297876,,
